     5890, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5890, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5890, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5890, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5890, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5890, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5890, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5895,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5895, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5895, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5895, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5895, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5895, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5895, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5895, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5895, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5895, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5895, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5895, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5895, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5895, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5895, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5895, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5895, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5895, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5895, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5895, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5895, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5900,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5900, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5900, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5900, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5900, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5900, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5900, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
